Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Queens East,QE08,11,2016,May,15.4071576690004,30.1189366806977,49.6716945273827,35.8973240279060
Queens East,QE10,11,2016,May,20.6064379865884,44.3947391426730,84.9550397478305,58.8165821275675
Queens East,QE11,11,2016,May,20.9156823932921,63.2611356811262,86.2021899895162,71.4181827988063
Queens East,QE12,11,2016,May,13.4671218195104,37.6781181767211,62.3402387812207,49.0002443724630
Queens East,QE13,11,2016,May,16.9060842643146,41.4197473326718,87.2829129382712,57.7271060870609
Queens East,QE14,11,2016,May,11.2922557231124,31.8108912038515,38.7173786582106,34.4342059163802
Queens West,QW01,11,2016,May,19.3544283297237,50.1139985199586,73.5577282111041,59.0187104189877
Queens West,QW02,11,2016,May,19.1115661485478,52.3835209294349,67.9024666107819,58.2781350582299
Queens West,QW03,11,2016,May,13.7261291286006,32.0714288222379,57.8315235129511,41.8559735484614
Queens West,QW04,11,2016,May,13.3173606556109,33.2103437931671,52.6903192819190,40.6094893989535
Queens West,QW05,11,2016,May,24.1009765525722,49.3453208953771,83.0580786441375,62.1505527859262
Queens West,QW06,11,2016,May,20.1170272385433,30.0515227713953,71.2522313205361,39.9744420644267
Queens West,QW09,11,2016,May,18.2061156364632,41.6762059425695,72.6871904722591,53.4552140859038
Staten Island,SI01,11,2016,May,18.7862070290219,45.5759240619592,79.0829229140788,57.4898563832315
Staten Island,SI02,11,2016,May,18.7418490813808,51.4764934844152,79.8351152832511,61.5598406181594
Staten Island,SI03,11,2016,May,19.3751371497805,53.9206238605185,84.0828761212290,64.6452797354661
Brooklyn North,BKN01,5,2016,November,13.4558211090533,46.8048230457997,39.9377784381438,43.6882218095244
Brooklyn North,BKN02,5,2016,November,17.2987479124738,31.1522762833954,52.7925928542036,37.1097291918274
Brooklyn North,BKN03,5,2016,November,10.1244196340973,33.8294858668378,33.6447255870768,33.7456326011002
Brooklyn North,BKN04,5,2016,November,12.4853993279158,34.0451116772104,50.7244171917926,41.6149975825685
Brooklyn North,BKN05,5,2016,November,8.9514462269375,25.4405630451518,35.1253705202742,29.8360031033689
Brooklyn North,BKN08,5,2016,November,14.4656485121921,46.2467227987170,46.8633301516631,46.5265694209955
Brooklyn North,BKN09,5,2016,November,10.9381666090918,29.8415806072318,42.1738001844721,34.0492650413469
Brooklyn North,BKN16,5,2016,November,7.8647330147235,24.3411966960004,28.4674374062562,26.2138868609100
Brooklyn North,BKN17,5,2016,November,12.3385869251140,27.9885929708880,58.5284270031546,38.4086137524823
Brooklyn South,BKS06,5,2016,November,31.0080066310202,46.2110870901816,78.9155548944598,55.2144362880460
Brooklyn South,BKS07,5,2016,November,20.2627639634828,44.9250993401216,74.1926062245006,54.9110092058554
Brooklyn South,BKS10,5,2016,November,25.5808876798503,54.2406257414235,74.2064415661114,61.0528505752233
Brooklyn South,BKS11,5,2016,November,16.6443257880874,45.1889458252946,64.5999960001303,51.8118877181896
Brooklyn South,BKS12,5,2016,November,13.3518671460039,53.3829749859182,33.8170845409576,44.5030154351084
Brooklyn South,BKS13,5,2016,November,12.2179122200782,39.3655083167196,41.1588065103409,40.1475631155978
Brooklyn South,BKS14,5,2016,November,13.4261830208197,32.0587290108624,47.4696834817595,36.9401386705769
Brooklyn South,BKS15,5,2016,November,16.5236148366364,46.5763802299842,60.8197202813220,51.4361282946740
Brooklyn South,BKS18,5,2016,November,13.6546668018571,32.2133196313950,55.6096440176104,39.5764859956636
Bronx,BX01,5,2016,November,5.9185585171322,17.1785030457059,22.3829220763587,19.4481428037630
Bronx,BX02,5,2016,November,10.0953277465410,25.6169592079204,42.9430361296745,33.1728367806447
Bronx,BX03,5,2016,November,8.3451760022797,23.0592003907858,33.0631514542232,27.4219092613641
Bronx,BX04,5,2016,November,9.8233248939186,27.1012899142032,38.9741937977607,32.2790464589780
Bronx,BX05,5,2016,November,10.8935368366812,26.9320632358870,47.2569543342204,35.7957194179244
Bronx,BX06,5,2016,November,12.8943641821269,33.3460136821691,37.0785625178299,34.9737729356824
Bronx,BX07,5,2016,November,12.1957979502976,30.1191714745605,52.9482414736572,40.0748965236482
Bronx,BX08,5,2016,November,19.7912224161538,43.5114670411143,73.6133753764123,53.0462266435292
Bronx,BX09,5,2016,November,8.1544927878730,22.9678753869022,32.2480718418288,27.1796831436272
Bronx,BX10,5,2016,November,18.0351646256414,41.5021365988009,68.6012740873603,50.7482109388163
Bronx,BX11,5,2016,November,12.8337818871427,33.2823724872694,52.8246815721801,39.9500991870925
Bronx,BX12,5,2016,November,14.6973434928446,32.3595727549873,71.6086946502752,45.7511539068733
Manhattan,MN01,5,2016,November,26.8466071565310,45.1551338108156,70.0185734298471,50.8606335551543
Manhattan,MN02,5,2016,November,23.9683480952421,36.4688678603238,74.5623963549382,45.2103219960829
Manhattan,MN03,5,2016,November,13.1611717358130,42.5269929221661,38.1825122263853,40.6323710523320
Manhattan,MN04,5,2016,November,21.5083654566421,32.0468366095187,74.2167645984708,41.7237162788779
Manhattan,MN05,5,2016,November,18.9727316170639,30.7918148191148,56.9955762291128,36.8048828546016
Manhattan,MN06,5,2016,November,21.2695338360920,33.0019974403833,68.9905299129878,41.2604108364284
Manhattan,MN07,5,2016,November,25.7019332844564,41.1523335361383,74.2580157452170,48.7492092811770
Manhattan,MN08,5,2016,November,25.4413855457773,41.6564001058504,74.7816811966706,49.2577732742738
Manhattan,MN09,5,2016,November,16.7118572280204,54.4697050841291,45.1292279446564,50.3963362508144
Manhattan,MN10,5,2016,November,12.8999400998920,36.0467224221829,45.3408510185000,40.0998787215616
Manhattan,MN11,5,2016,November,11.0496246154598,41.1543869379953,30.0427492852706,36.3086175168146
Manhattan,MN12,5,2016,November,14.8232137784514,42.0129834660818,53.9410908147795,47.2148141637114
Queens East,QE07,5,2016,November,16.3210267141914,45.1989701333134,61.6310223903048,50.8054945768055
Queens East,QE08,5,2016,November,14.1110589816346,26.7332871757521,43.3387024277562,31.3046611233135
Queens East,QE10,5,2016,November,24.3241928419708,35.6386160371153,74.5630169628819,47.8886957895901
Queens East,QE11,5,2016,November,18.5935794494677,46.3785876274453,70.2502759023409,53.8913579781409
Queens East,QE12,5,2016,November,12.5257119223703,32.3546602921982,62.8108507088246,44.4503272847040
Queens East,QE13,5,2016,November,15.7525003957226,32.2496655280376,74.8506375488187,45.6568161167589
Queens East,QE14,5,2016,November,10.4725797633547,30.0635009983552,37.4975186490402,32.5999462956359
Queens West,QW01,5,2016,November,19.2674654802111,47.3295939829780,84.3988655617808,59.9774223831451
Queens West,QW02,5,2016,November,19.3747624939671,51.3560657983257,77.6031541980130,60.3114257486164
Queens West,QW03,5,2016,November,13.3277331754967,31.2451975956619,61.2647852156917,41.4877132074073
Queens West,QW04,5,2016,November,12.8616291733209,32.8287169374972,53.9547007630345,40.0367846126897
Queens West,QW05,5,2016,November,24.9486715284246,47.2547936075280,83.1959936315018,59.5177302943994
Queens West,QW06,5,2016,November,20.1646302623023,28.6248594281699,74.3476507992515,39.1170269832364
Queens West,QW09,5,2016,November,16.6362815072205,39.6162982444679,74.8253431004723,51.6294276777199
Staten Island,SI01,5,2016,November,18.7848421738365,37.4186811843581,63.3688604667263,45.5855831337622
Staten Island,SI02,5,2016,November,17.3932089386042,41.6539685223499,64.0591822648797,48.7052178335640
Staten Island,SI03,5,2016,November,18.1059977495255,44.1484005522119,66.5788038968221,51.2075774005770
Brooklyn North,BKN01,4,2016,October,13.9972040040888,49.8501876760163,40.9744145624633,45.8219270429401
Brooklyn North,BKN02,4,2016,October,18.0384011314306,32.8062202161689,53.9276715579421,38.6208325539612
Brooklyn North,BKN03,4,2016,October,10.5304369278232,35.2823335938118,34.8782177251070,35.0989260163221
Brooklyn North,BKN04,4,2016,October,12.9544114567748,35.4843736888490,52.4368957439126,43.1782586442331
Brooklyn North,BKN05,4,2016,October,9.0949081717325,26.6157183137432,34.7648095492092,30.3141751128527
Brooklyn North,BKN08,4,2016,October,14.9055239704393,46.8725024386874,48.2028416741788,47.4762755525791
Brooklyn North,BKN09,4,2016,October,11.0788721934681,29.8601335416731,43.4217035518299,34.4872654765611
Brooklyn North,BKN16,4,2016,October,8.1228175607741,24.8986614416202,29.6919854044241,27.0741066646915
Brooklyn North,BKN17,4,2016,October,12.9338528443170,28.9261620766124,62.1489996001391,40.2616086626326
Brooklyn South,BKS06,4,2016,October,29.7733996523906,45.8781015340247,85.6184618204513,56.8183908868096
Brooklyn South,BKS07,4,2016,October,20.0776921566094,45.2261302696264,77.8224565312463,56.3478147126672
Brooklyn South,BKS10,4,2016,October,24.5427134742724,55.2974515739657,79.1546244372308,63.4373856928827
Brooklyn South,BKS11,4,2016,October,17.5976701244189,47.5591489877733,68.7212507413296,54.7795398982574
Brooklyn South,BKS12,4,2016,October,13.9925657035177,53.6940321889507,38.1480927685844,46.6385233369247
Brooklyn South,BKS13,4,2016,October,13.9048091354553,39.8092682982456,53.2955986495344,45.6906378373425
Brooklyn South,BKS14,4,2016,October,14.5070647343842,32.4385328369375,55.7104249308340,39.8098893016852
Brooklyn South,BKS15,4,2016,October,17.3400086290820,48.5310880139105,64.4937791135172,53.9774690522729
Brooklyn South,BKS18,4,2016,October,14.4924170693015,33.6360409868979,60.2270107090977,42.0046090841646
Bronx,BX01,4,2016,October,6.3305164035870,18.8487819370130,23.3272137060903,20.8018196799345
Bronx,BX02,4,2016,October,11.6446240014002,30.1737349798984,48.7246468189715,38.2637613229332
Bronx,BX03,4,2016,October,8.5832357655682,24.4848788975751,33.0134209034446,28.2041639706592
Bronx,BX04,4,2016,October,10.1088759142214,28.0158307094862,39.9432366159491,33.2173555091521
Bronx,BX05,4,2016,October,11.0759395261488,27.7928241578819,47.5183253321136,36.3950872441083
Bronx,BX06,4,2016,October,13.4371469302178,32.8647126460446,35.9155107420576,34.1951613688961
Bronx,BX07,4,2016,October,12.6572399718972,31.7930563667401,54.2607283582170,41.5911762572606
Bronx,BX08,4,2016,October,19.6643649820692,44.8216821524489,76.6328721473279,54.8978555926639
Bronx,BX09,4,2016,October,8.8648469974222,25.2095150062270,34.7674184850681,29.5473598143335
Bronx,BX10,4,2016,October,18.1946706203439,43.0468894182688,72.3188887453072,53.0343320803440
Bronx,BX11,4,2016,October,13.9168283091296,35.8850195227081,57.6804514943222,43.3214991659208
Bronx,BX12,4,2016,October,15.7796832336273,33.8094455294246,78.6838863240754,49.1203540677177
Manhattan,MN01,4,2016,October,26.5080381909304,44.0002472341115,72.5808857928668,50.5587455146630
Manhattan,MN02,4,2016,October,24.8444100843373,37.3127353259581,77.5578027083623,46.5479105543058
Manhattan,MN03,4,2016,October,13.9395428265556,44.4415280594727,40.6757796663816,42.7992905260497
Manhattan,MN04,4,2016,October,22.5984593407918,33.5154530358276,78.5006884392536,43.8383710643051
Manhattan,MN05,4,2016,October,19.3621790208822,31.6484786896058,57.4113115490793,37.5603653209572
Manhattan,MN06,4,2016,October,22.5748344594602,35.0183654994820,73.2544896473991,43.7925415544899
Manhattan,MN07,4,2016,October,26.1249340970930,41.3628213695362,75.3264455021482,49.1565720240959
Manhattan,MN08,4,2016,October,25.6115419460494,41.4472166559996,76.0752592517611,49.3934337202644
Manhattan,MN09,4,2016,October,16.3047409407348,53.9713818538628,45.9442693296058,50.4707694665534
Manhattan,MN10,4,2016,October,13.8971084505866,38.5263227226340,48.5060670640924,42.8784750760886
Manhattan,MN11,4,2016,October,11.1154446954513,40.9997452522913,30.7386579330849,36.5248996252578
Manhattan,MN12,4,2016,October,15.7469894725336,44.5135471266726,56.6444394318830,49.8038120562360
Queens East,QE07,4,2016,October,17.2374786586369,47.4597368880356,65.6269981425236,53.6583049488971
Queens East,QE08,4,2016,October,15.1537044299879,28.4022562148994,47.3473013199777,33.6177166122705
Queens East,QE10,4,2016,October,18.9131194472131,37.0524080814281,73.5306577917351,48.5326481764310
Queens East,QE11,4,2016,October,21.0810013686672,52.2552455769404,80.3620376238964,61.1008651875820
Queens East,QE12,4,2016,October,13.1338074968333,34.4689628973240,65.0350925754733,46.6082922349423
Queens East,QE13,4,2016,October,17.0691475246646,35.6256320464920,79.6252812195166,49.4729668450005
Queens East,QE14,4,2016,October,10.8838255726072,30.6040170967983,40.2058463180475,33.8801075929361
Queens West,QW01,4,2016,October,19.2099167135171,49.4446060407939,79.7899844103523,59.7982796364677
Queens West,QW02,4,2016,October,19.3204740382350,52.5116491938883,74.8765604210773,60.1424319780908
Queens West,QW03,4,2016,October,13.5438201420760,31.3815398946923,62.9729931686272,42.1603672873812
Queens West,QW04,4,2016,October,13.4003091147917,33.1257474312910,58.2958148191102,41.7136338283848
Queens West,QW05,4,2016,October,24.3393016081321,48.0994791153215,85.8240856538708,60.9709041431666
Queens West,QW06,4,2016,October,20.2686841124714,30.2866536443828,69.6473069070517,39.3188792965111
Queens West,QW09,4,2016,October,17.3264169122202,40.9727493828416,78.9640225885281,53.9351595879602
Staten Island,SI01,4,2016,October,18.4436315226140,39.3418226466315,69.1714950038896,48.7296579549641
Staten Island,SI02,4,2016,October,19.1791408585075,45.4738770959446,71.0449088475735,53.5214557576668
Staten Island,SI03,4,2016,October,19.9688002712690,47.2015616238422,76.3925277582587,56.3883867179615
Brooklyn North,BKN01,3,2016,September,14.4479255249828,51.4334451052502,42.1772230060380,47.2325180855711
Brooklyn North,BKN02,3,2016,September,17.4858442264588,32.4048284388902,53.5636793013799,38.2297366465575
Brooklyn North,BKN03,3,2016,September,10.6996390201423,35.6193906800242,35.7152411800492,35.6628923323278
Brooklyn North,BKN04,3,2016,September,13.0616363154248,35.0595251402741,53.7356138475748,43.5356490741521
Brooklyn North,BKN05,3,2016,September,9.3328678134104,26.8503117799950,36.2300946669326,31.1073167379695
Brooklyn North,BKN08,3,2016,September,14.8769358626027,46.6331095662934,49.9308406640208,48.1297814831500
Brooklyn North,BKN09,3,2016,September,11.3808658118726,30.2463456321204,45.4312118484720,35.4273371651110
Brooklyn North,BKN16,3,2016,September,8.3732400354664,25.4665179018245,30.8477575694941,27.9087880717685
Brooklyn North,BKN17,3,2016,September,13.3107809276884,28.8202445367545,65.7924156297835,41.4349427935620
Brooklyn South,BKS06,3,2016,September,27.9897996750372,45.6275006673239,82.2763657410694,55.7167194229700
Brooklyn South,BKS07,3,2016,September,20.5048730695653,47.3838279072865,76.5094090487908,57.3213135023241
Brooklyn South,BKS10,3,2016,September,24.2477458119862,57.6550763930733,79.7970378052460,65.2097899457513
Brooklyn South,BKS11,3,2016,September,17.6782983376461,48.7604912922372,67.1372137028046,55.0305263295393
Brooklyn South,BKS12,3,2016,September,14.9175007792536,59.5726785700251,37.8666466927031,49.7214179989095
Brooklyn South,BKS13,3,2016,September,12.9362203361544,40.4416225433763,45.1797068705938,42.5078943986484
Brooklyn South,BKS14,3,2016,September,14.0286736780094,33.2595239995290,52.2938588353709,39.2886369989466
Brooklyn South,BKS15,3,2016,September,17.6509718735167,49.9806036815523,64.5320097883891,54.9454621635748
Brooklyn South,BKS18,3,2016,September,14.7759547610735,33.6810921554035,62.7401715913858,42.8264105715603
Bronx,BX01,3,2016,September,6.4350769440581,19.7124825974587,22.9982506094193,21.1454013674069
Bronx,BX02,3,2016,September,12.1313390664783,31.9943383590515,50.0378478335400,39.8630872505186
Bronx,BX03,3,2016,September,8.7545294442024,25.1985298139925,33.3813086030972,28.7670280386270
Bronx,BX04,3,2016,September,10.0253241480667,27.6863924814764,39.7396656152318,32.9428078004523
Bronx,BX05,3,2016,September,11.1823762128858,28.2102007988996,47.7806223283476,36.7448338719788
Bronx,BX06,3,2016,September,12.6239159472648,34.9213375562768,37.3982464954595,36.0015140317577
Bronx,BX07,3,2016,September,12.9372710548189,33.2290003893603,54.5139735966909,42.5113470174869
Bronx,BX08,3,2016,September,20.1337812641712,45.6414342266866,79.1946060086807,56.2693792485209
Bronx,BX09,3,2016,September,9.1221069086200,26.1581070986594,35.5152370250111,30.4048310334280
Bronx,BX10,3,2016,September,18.3048713683510,42.7078120669454,75.2690244371583,53.8175158463783
Bronx,BX11,3,2016,September,14.0489128094153,35.2704348284557,60.0722134323928,43.7326631496862
Bronx,BX12,3,2016,September,16.2745933033206,34.8050429270377,81.2768170220363,50.6609526649828
Manhattan,MN01,3,2016,September,27.1456839029567,45.7501091651789,72.1315277304304,51.8039448044008
Manhattan,MN02,3,2016,September,24.2369891604411,37.4123763413669,75.4185374261961,46.1337819745121
Manhattan,MN03,3,2016,September,13.7683477744172,45.7602968632967,40.2115641627666,43.3405024021318
Manhattan,MN04,3,2016,September,22.2864760544952,33.0004846774525,77.5924599360743,43.2331599362240
Manhattan,MN05,3,2016,September,18.6295678133528,30.5160360718221,55.0206078396927,36.1391851653891
Manhattan,MN06,3,2016,September,22.6487871503045,35.1763609857563,73.3491405318482,43.9360011352316
Manhattan,MN07,3,2016,September,26.4070384329594,43.0578518759497,73.8689986305925,50.1281926101752
Manhattan,MN08,3,2016,September,25.7381858085530,42.3269689526686,73.9328961681322,49.5796907164499
Manhattan,MN09,3,2016,September,16.4104419887607,58.1426856694227,44.8551872194020,52.3480264404738
